rc1,rc2,rc3,zs1,zs2,zs3,nfp,etabar,B2c,p2,axis_length,iota,max_elongation,min_L_grad_B,min_R0,r_singularity,L_grad_grad_B,B20_variation,beta,DMerc_times_r2
-0.567024,-0.015329684,0.0012618487,0.7266065,-0.016301254,0.004795064,4.0,1.0439986,-1.3251894,-13104.156,17.65281334828171,2.9943364566012747,5.461030647040605,0.4368018742408376,0.418908172054216,0.1483832691568928,0.2847229356253294,2.767816426826582,0.0003625674375332,0.0529837880055695
-0.62271714,0.021577913,-0.006464579,0.6336428,-0.020436166,0.0126515655,3.0,1.3554963,-2.162539,-62174.344,13.598093,2.1306121,3.8826575,0.47218737,0.39239618,0.10396434,0.257041,2.447518,0.000844481,0.031891823
-0.6102596,0.0065954616,0.004084012,-0.644683,-0.0059064757,9.28075e-05,3.0,-1.3679101,-0.7994195,-145612.94,13.610310865986136,-2.2107218525141588,5.115190650450502,0.4879439631440406,0.4004198811016976,0.0999856228553027,0.2883523833568445,0.5502008973127674,0.00182930002319,0.0099844010103651
-0.47527212,0.010649582,-0.0075968406,-0.500193,-0.0032149162,-0.011629863,4.0,-1.3817753,-1.7173877,-50536.438,13.90152822902926,-2.689343666768599,3.6402369760476168,0.3792301602210749,0.5277806227095421,0.1329398732440346,0.1987693000256771,2.1602896410105856,0.0011223414652456,0.1145145529753715
-0.58311623,-0.012396636,0.01777369,0.49614468,0.0139401015,-0.016588405,5.0,2.5515015,-0.81316376,-33147.562,18.30723951370444,4.118825863786241,3.9923316155664175,0.4189158466656479,0.4222608199343083,0.1018550886580274,0.2902187228236308,1.658477445419642,0.0004321424446652,0.0398745173649581
0.6342478,0.027567009,0.01591683,0.69496036,0.024827844,0.008145326,3.0,0.97841877,-1.341594,-152951.28,14.209729,-2.1203032,4.523916,0.47311765,0.3774024,0.1183874,0.2683771,0.7741043,0.0026938536,0.19801246
-0.6043438,-0.0031699445,0.009961506,0.7263832,-0.02740399,-0.006345894,3.0,0.7763523,-1.3922474,-46538.28,14.2691190320038,2.280131262891053,6.933754027648363,0.5147103958737522,0.4024477899074553,0.1637806718504905,0.3663864607379743,1.3396527642577043,0.0015687202421608,0.1109503576094276
-0.5607956,0.00861222,0.014738254,-0.52121335,0.015187064,0.004970111,3.0,1.1497729,-1.6611938,-24917.0,12.152629794061,-2.019854802604964,3.3302882965028417,0.3825290808847924,0.4625548692420123,0.0909163721820815,0.1760438602821628,1.6350216775520288,0.0002588152198969,0.0483351881118902
-0.6344644,-0.011422545,-0.019543303,-0.831218,0.04096501,-0.023248611,2.0,0.7191848,-0.6457046,-327778.12,11.42278081280631,-1.4219109448507132,7.245812394412082,0.4212305114252009,0.3345697689801454,0.1079196595023019,0.2596737286628373,1.6156871259735976,0.0047972346673624,0.0638702368187775
0.601721,-0.028825514,-0.00054696924,-0.6088432,0.031584714,-0.0058330367,3.0,-0.95633596,-2.3106947,-197708.25,13.33427202509082,2.2852549516278247,4.180224801490818,0.4549118385766487,0.3700004664715378,0.1834716535583511,0.2950726302828264,0.7482200786851081,0.0083632023777871,0.4191478939425265
0.57050735,-0.019669691,0.009905957,0.5843871,-0.0061938334,0.011518129,2.0,-1.2141836,-1.0957072,-247270.38,9.839420794820668,-1.4821782545681967,6.317139911116953,0.3142633155542551,0.3999170046299696,0.051882544980746,0.1787440171704612,3.639201040254652,0.0008364201639992,0.043234809949633
-0.4605984,-0.040969986,-0.0068564713,-0.52310634,-0.04392112,-0.007434051,4.0,1.3451306,-1.0843685,-99888.625,14.179167898130284,-2.9458921338086186,4.010410391238095,0.4152752099764626,0.4915751330554485,0.1904688634084109,0.2957720205623685,1.0583425298398432,0.0045537992310566,0.158529881390321
0.5834178,-0.011006186,0.01457218,0.57453835,-0.012343122,0.0175874,3.0,-1.1634916,-1.7704139,-128672.53,12.846888,-2.183712,3.455957,0.4130269,0.39100385,0.14076637,0.26824898,0.5627593,0.0032040074,0.19665246
-0.59942293,0.027877148,-0.0049013286,0.70506597,-0.05187799,0.0070658573,3.0,-1.0037411,-0.1480878,-14556.156,14.00114837402579,2.05289195934444,4.809301057353193,0.4880241822743439,0.4235528879798949,0.1607488702671685,0.273185909152178,1.5139836870829153,0.0004726638973579,0.0147248921782168
-0.5690359,0.036271222,-0.024888203,-0.6233637,0.051180758,-0.0275377,3.0,1.0851041,-1.0015292,-140680.5,13.068310392366817,-2.0407530260758366,3.462091599623121,0.3889077174966651,0.4423471316695211,0.0874094096603907,0.1890332387929904,1.6153105706817923,0.0013507038616033,0.2326033972165026
-0.61425054,0.02999938,-0.00918188,-0.6899998,0.04016976,-0.011557884,4.0,-1.5306822,-1.6291568,-207980.12,17.72999373906795,-2.974352248796381,3.629370673710152,0.581373433473641,0.4065669598057864,0.0855083093951313,0.3864762239453745,0.7040626253856752,0.0019109456658081,0.2569098280826631
-0.58266556,0.022834832,-0.013146813,-0.62281096,0.024566412,-0.015976815,3.0,0.9498733,-2.784484,-205474.5,13.154234,-2.1334012,3.9915745,0.4178995,0.42702246,0.11175306,0.25841275,1.2092726,0.0032246802,0.62998843
-0.48105168,0.029529499,0.00723594,-0.51306754,0.047586143,0.0051184637,5.0,1.9193283,-0.89156413,-167705.44,17.001822113642483,-3.583856548665532,3.181771551477187,0.4256258874470422,0.5557137555442749,0.0816672447877895,0.3196122126434425,2.52689705214625,0.0014055710901506,1.3866353229894954
-0.53981274,0.050720613,-0.004337205,-0.58266515,0.062546484,-0.0095593445,5.0,-2.1562636,-1.6045876,-34053.656,18.952403330681488,-3.873886273652838,3.5745451864086832,0.4916566957747596,0.5065706647001204,0.0595720823849464,0.2716687466442776,1.7719126779605965,0.0001518655176043,0.7896449090988064
0.47778094,0.034457304,-0.0019516026,0.56807894,0.06704648,-0.0018689593,3.0,-1.3069752,-0.19689015,-291526.47,11.8598438126619,-1.8622223768615216,6.494048724254975,0.4262017372367335,0.5586279680719598,0.0721996446690846,0.1721648436042763,3.3525434188317806,0.0019096684648467,0.4038051069833346
0.51060086,-0.026119132,0.01219052,0.55574286,-0.017904686,0.010671225,3.0,0.96712565,-2.7378428,-21672.062,12.085516576540416,-2.2184732721800846,4.606234413153887,0.3885155121918717,0.4510894836857916,0.0974574489330206,0.2608613834042915,0.7175742174617303,0.0002586664998917,0.0642903135254692
-0.55154514,0.010258969,-0.021074666,-0.6396253,0.026109032,-0.023023821,4.0,1.4897537,0.5610994,-21925.875,16.393771702240276,-2.8093997548804768,3.370910718104817,0.502455714803243,0.4376391600817441,0.0991453753800911,0.2527857868266924,1.6701466933873548,0.0002708393237269,0.0333035843405269
-0.54624677,0.104648195,-0.0145317605,-0.64560395,0.120298274,-0.023917561,5.0,-1.0911788,-0.8470679,-59796.406,20.462165285851164,-3.479742706392691,4.085229088369219,0.4995601754243663,0.5438696676865218,0.1344296940787293,0.2383406581174156,1.304603961592898,0.0013579237007605,0.1004248003543117
-0.5070378,0.022029903,0.012679188,0.6327244,-0.06123101,-0.006384914,3.0,0.86792076,-1.5394229,-444878.25,12.656989142322276,1.990698747071889,8.14477891851418,0.4369429028522738,0.5276712719351052,0.0934034966212505,0.1900421275744509,2.796777524307739,0.0048772757128668,0.8679097457833882
0.47108847,-0.04556102,0.013606598,0.59361386,-0.034562826,0.017710978,5.0,1.7663621,-1.0062621,-90144.97,18.167311821712865,-3.782101990493066,3.715112155512285,0.409568982974633,0.4697439139708876,0.0892772668135049,0.2570024985329378,2.371651436014244,0.0009028864358738,0.379338110002485
-0.59322155,-0.012615142,-0.0043312884,0.64916086,0.016264277,-0.0019381032,2.0,0.7213948,-1.2883885,-139424.44,10.277096365682873,1.5044102564056756,7.850806063394431,0.3442671139507339,0.3898320239968595,0.0769328065077711,0.202721833410664,1.77981593485227,0.0010369836682602,0.1464989379176176
-0.51426196,-0.0038080337,-0.0038851516,-0.68257105,0.019988284,-0.0043864762,4.0,-1.3429404,-1.7756515,-5704.875,16.492666911657306,-2.942663350485446,6.073975560588374,0.3970406424674966,0.4780448537785557,0.143732526046926,0.2683826662392773,3.269166961045572,0.0001481037699182,0.0176354222733586
0.072390944,0.05485647,-0.005192024,0.24454494,0.13339168,-0.049074985,1.0,0.6830913,-1.5363333,-208990.12,6.542087784161722,-0.2574132193186199,5.5023307889656445,0.4229998399682549,0.9286616277892692,0.1327776574621379,0.2388873272287268,2.935712148964984,0.0046300495029732,0.0144999226052256
0.6245927,-0.029161938,0.015074375,0.61119634,-0.0035738759,0.023159964,2.0,0.9745692,-0.41935283,-37413.812,10.304161048764197,-1.4971073854945696,4.518499566446602,0.3268538112335986,0.3311709659174086,0.1192499781415335,0.2199630938829829,2.7801556866686097,0.0006685877970689,0.0036068820225437
-0.5625925,-0.00073045585,0.00260376,-0.48793933,-0.014474316,0.006574387,4.0,2.217436,-2.3935049,-97558.75,14.834471271682611,-3.066675918470364,3.63605109812122,0.4168178780189012,0.4392807977274058,0.0539513959557512,0.2408345388191272,1.9343116653080048,0.0003568465182079,1.2135022197731375
0.4853289,0.0031856974,0.0062953676,-0.56435335,-0.0070116245,-0.011658046,5.0,1.5545062,-1.818444,-12524.25,17.75989395244063,3.525262339390697,2.8178562626245127,0.461263796779128,0.511561417020857,0.1689754310145176,0.2680008519634962,3.019045804846307,0.0004493748035965,0.0417961334502982
-0.5657326,0.020491917,0.0018708664,0.6404937,-0.03221198,-0.0049280263,3.0,-0.970945,-2.1368425,-99419.41,13.16334,2.0730941,5.4098644,0.46052694,0.45663017,0.084903285,0.22914986,1.7319854,0.000900596,0.28799427
-0.4896099,0.0031564517,-0.008115029,-0.59587634,0.0015213676,-0.011202578,5.0,-1.8595473,0.4898737,-19673.188,18.29596627976995,-3.734885569050828,3.670856582084656,0.4482883729674525,0.5054315256420521,0.1227597860885493,0.2977632253025975,1.423841641815546,0.0003725605286115,0.0656624328958292
0.28138557,-0.07532151,-0.026457015,0.0049099186,0.21197894,0.04418786,1.0,-0.6776266,-1.619557,-685442.75,6.7401322507746,0.3638031329243132,5.628112757602959,0.4528358447438906,0.6697499342262743,0.0826306520460276,0.1976116842811148,2.0429430242568416,0.005881165635035,0.1043779245930355
-0.5755105,0.04901464,-0.009876211,-0.61161274,0.02364445,-0.0063888594,4.0,2.0168617,-1.7655334,-126353.0,16.351889,-3.0929627,5.195978,0.43441033,0.46362793,0.06297721,0.26991135,1.2092505,0.00062974135,0.098412424
-0.47179946,-0.030942068,-0.009751428,0.49954224,0.026268719,-0.0011091882,2.0,1.005027,-0.045246333,-134459.12,8.975573793038057,1.3995049066380685,7.034570267548287,0.2725818907145306,0.487507041543722,0.0511928616474466,0.1306054208273302,4.783276328682287,0.0004428115689303,0.0055744094249136
-0.5247773,-0.06171945,0.0039982446,-0.5774621,-0.054972917,0.0042112563,2.0,0.90597886,-0.018428385,-40776.75,9.731013113941792,-1.600768832324522,7.627537240003749,0.3334267743529837,0.417501500342041,0.1124095564095157,0.2173013849382014,3.320984046249782,0.0006474838502728,0.0283919745444751
0.49752495,-0.02872758,-0.0036655723,0.5746448,-0.0040441826,-0.004488184,2.0,-0.65404826,-2.9991,-1440119.8,9.417935,-1.498241,8.800011,0.29304096,0.47741306,0.08532482,0.15606152,2.381604,0.013175259,0.8570088
-0.5337963,-0.01630462,-0.017123219,0.6853137,-0.0017380477,0.015509238,4.0,-1.3805356,0.1971637,-4139.9062,16.745980950135397,2.87330799513313,4.7549812665327,0.436326507920156,0.4327758513391018,0.2460526915329237,0.2783807720912349,1.93999423617036,0.0003149608766766,0.0001019103327743
-0.65440863,-0.0022266735,-0.013048471,-0.5946038,-0.03148123,-0.0098607885,3.0,-1.3252822,-1.4203758,-46408.562,13.671834317142975,-2.258731503521951,3.625126794356624,0.4578941719686458,0.3303162218071518,0.1227408630262647,0.3117427449750952,0.8538734615127006,0.0008785901411464,0.0783055596858851
-0.5154147,-0.016793093,0.0048646494,-0.52027494,-0.0079884315,0.002254652,5.0,1.7971892,-2.0661933,-100255.875,17.608818,-3.7137184,2.5567825,0.48684362,0.47265685,0.12808514,0.3465485,1.5745407,0.002066889,0.28268206
-0.6224374,-0.03250817,-0.00033274113,0.64207464,0.029220704,0.0072283135,2.0,0.76342344,-1.5066121,-74068.94,10.461031403707787,1.5534262199781663,6.409598231515342,0.356581637859089,0.3447216729982754,0.1181951830712947,0.2510505704623568,1.4534887031546622,0.0013003059032279,0.0922956624905052
-0.54130375,0.044789977,-0.0036522306,0.56862104,-0.041092716,-0.0017014963,4.0,-1.3323349,-2.6801636,-69626.94,15.4605465,2.6640441,3.40164,0.4928479,0.499834,0.089935176,0.220166,3.4186318,0.0007076954,0.22441779
-0.5556973,0.002844052,-0.014529843,-0.5156115,-0.006046606,-0.0083289035,3.0,-1.3882444,-2.3183615,-50351.47,12.10445,-2.0934577,3.4397204,0.35169235,0.4326169,0.08138967,0.19731927,1.43577,0.0004191415,0.07329016
-0.60636026,-0.03787453,-0.003285319,-0.6069348,-0.034251086,-0.00046973856,2.0,0.7659302,-1.64045,-49096.375,10.21813643925928,-1.5777578156236778,6.091499239543109,0.3335139364044016,0.3524798932485281,0.0922191924096294,0.2075704629348621,1.8559653994298528,0.0005246889533475,0.0593827289125454
-0.59235525,0.065313146,-0.0013894672,-0.63944966,0.068497285,-0.0035464722,4.0,1.5952538,-0.54024714,-257797.5,16.961437,-2.8699458,3.787244,0.5723899,0.47156844,0.06953908,0.3574006,2.5332787,0.0015665577,0.7538071
0.5563967,-0.030563075,-0.0021107406,0.5985751,-0.024091123,-0.00055845646,3.0,-1.426419,-1.8761263,-118933.97,12.842595,-2.2986984,4.9270973,0.46780908,0.41515094,0.09441653,0.30900967,0.55844975,0.00133233,0.20604348
-0.6504692,-0.027343903,-0.014078878,-0.75392497,0.024112688,-0.025237914,2.0,0.9815562,0.27058625,-18357.625,11.134216754279064,-1.451858381851541,5.676097227479593,0.3993134568054754,0.3081080354750156,0.1205523542320397,0.2537290156327871,2.682002162357776,0.0003352569194352,0.0085316113745513
0.5166398,-0.027694918,0.0053994968,-0.56192446,0.026003398,-0.0061927554,4.0,-1.518483,-1.2681278,-20991.062,15.175478385468487,2.9192382917138824,3.352275860449003,0.4826338881613611,0.4502657563425602,0.1940516572814725,0.3503717826209929,1.5319153424223804,0.0009932967123774,0.0318040501606113
-0.59961903,0.025780315,-0.007308872,-0.6779291,0.036717422,-0.011003371,5.0,2.077009,-0.7809801,-17250.375,21.190401,-4.126075,4.1555653,0.53886896,0.41885242,0.103033945,0.40405375,0.54236966,0.00023012779,0.13926283
-0.68019855,0.072589576,0.00021220889,-0.6276731,0.07348494,-0.0083962735,3.0,1.2449796,0.14374077,-22794.219,14.097319302237842,-2.031646974493321,3.1342673211554968,0.4291639106742567,0.392603234911803,0.1331921255554382,0.2043713097782327,2.181331545349819,0.0005081497019369,0.0019710705397268
-0.54955435,-0.010943102,0.0061941287,-0.5777778,-0.024456697,0.011868219,3.0,0.95630735,-0.95773876,-354410.5,12.58834830942947,-2.2169392133582333,5.493737395824249,0.4386370738090319,0.4456966789439318,0.1799983670562788,0.3069119786418741,1.1918952713300288,0.0144295761529074,0.1221323470805741
-0.57977027,-0.038441103,0.0017385227,-0.62872577,-0.030693224,-0.0015513569,4.0,2.2318761,-2.946229,-17933.562,16.73228634487984,-3.48212931135254,6.362062212500335,0.5168313526466685,0.3835271527059373,0.078441958536006,0.3790929462047121,0.8209001443934731,0.0001386670549111,0.0849205223920168
-0.5940889,-0.019330036,-0.014936895,-0.5870102,-0.034309007,-0.009547157,2.0,-0.89828163,-0.14931333,-43577.125,10.028283,-1.5098566,6.181164,0.33019942,0.37164417,0.1087334,0.2151333,2.9521508,0.0006474323,0.0066961274
0.5598643,-0.027942073,0.001975052,0.54234177,-0.030673226,-0.0033265976,2.0,-0.8669258,-1.678849,-32379.812,9.628256319903045,-1.4934134609169227,5.815993314138536,0.2965809953721693,0.4102185927331447,0.0633024315851016,0.1637318889191351,2.743814880676302,0.0001630515676578,0.0408401976451555
-0.55879724,0.016793128,0.01557086,-0.48725224,-0.0045156423,0.022182,3.0,-1.1867205,-0.2125803,-41041.875,11.898311,-1.9625436,3.8035698,0.41669255,0.47356674,0.16495663,0.23532717,1.6201177,0.0014033844,0.031545468
-0.6786138,0.07800284,0.009846852,-0.5915575,0.09459497,0.006443951,3.0,-1.2261075,-1.1311953,-57537.688,13.818082489943194,-1.969492481800598,3.304860322828612,0.4271444048294507,0.4092359105125066,0.0892166014160682,0.1544432310853623,2.529038762002381,0.0005755109854277,0.071049902342361
-0.60519147,0.008567442,0.012642136,-0.5255247,0.025791,0.0020874878,4.0,1.9674232,-3.1674497,-137477.47,15.723705,-3.02059,3.7207172,0.41848004,0.4160181,0.059357885,0.23040985,1.7419285,0.0006086929,0.33250546
-0.62091744,-0.022322595,-0.011107519,0.6377415,0.004730507,0.012636025,4.0,-2.145203,-0.62151045,-31718.031,17.255665,3.3213456,5.148845,0.5290913,0.34565243,0.06916482,0.35404882,0.6666711,0.00019067184,0.0797871
-0.5900553,0.020407904,0.0061884164,-0.5946767,0.032296296,-0.0040968372,4.0,1.3965923,-0.8561592,-172034.25,16.322680800501196,-2.8018137719194187,2.617250458796496,0.4848840585083004,0.4365410334430634,0.137181095924522,0.2447323894521418,1.0506465389915736,0.0040683032591652,0.0738989352125202
-0.528532,0.061844442,0.0017173045,-0.5521169,0.079098254,7.720875e-05,5.0,1.3559341,-0.99015796,-32808.875,18.423727899547885,-3.452471550651825,2.85039946180944,0.5054161663801696,0.5350297183031215,0.2110379088615968,0.3049689597094213,1.460598846951036,0.0018362091731667,0.0761251989919721
-0.4726484,-0.0885973,-0.0035559668,0.6576097,0.04054211,0.017374486,2.0,0.8470034,-3.4865835,-293043.56,9.916732,1.3963535,7.7211633,0.3859526,0.43519834,0.06150975,0.25730908,4.6495433,0.001393253,0.63737863
-0.5994853,0.035177447,0.0028359743,-0.5836256,0.043781504,-0.0040306738,4.0,-1.2557862,-1.4814298,-221222.81,16.317753,-2.7790322,2.3702617,0.4731462,0.43852815,0.1842557,0.26413083,0.96469456,0.009438037,0.2356039
0.5693367,-0.026729695,-0.012202371,-0.6054175,0.032459226,0.020348798,3.0,0.980721,0.12905318,-131524.45,13.049823830568316,2.3395712917374114,5.835449839770398,0.4636624950048945,0.4161359630525113,0.124803566567007,0.2830952593281707,2.108832693073044,0.0025743664197066,0.006238831789231
0.5560715,-0.044675402,-0.0045555774,-0.59213674,0.0022713016,-0.009527713,3.0,-1.0856421,-2.313098,-468428.62,12.79451,2.0718663,4.025419,0.41381818,0.40380865,0.07588405,0.259558,3.4363987,0.0033896456,0.7685378
-0.5720328,-0.003951676,-0.0023249194,-0.70529103,0.019496232,-0.0018706941,4.0,-1.4052601,-2.878012,-73339.22,17.43174,-3.0574768,5.1420856,0.4544232,0.42169058,0.11203133,0.32814848,3.6029196,0.0011567117,0.009759763
-0.5822037,-0.10247587,-0.012130939,0.69971544,0.037011202,0.030328138,2.0,0.8683638,-1.5326395,-420049.6,10.74369968679176,1.4073966442853834,5.412766498838933,0.4211982644314077,0.3031895076856016,0.1183977223538747,0.295951160211447,2.0989991357302302,0.0073994106226634,0.0578848109491382
-0.52760136,-0.045078702,-0.00034342273,-0.59819394,-0.053706557,0.0036597885,4.0,1.286842,-0.646469,-3629.6875,15.857782630183891,-3.137488557091218,4.5722524086400185,0.4406848853082259,0.4269765137287322,0.2067377014452384,0.3095859258032261,1.1606690753459628,0.0001949478575015,0.0069568132937284
-0.6275664,0.0074059917,-0.0036253836,0.5939524,0.005676661,0.0040289047,3.0,-1.5490801,-1.4181508,-267203.75,13.348583441556116,2.241454124807879,4.101816358979143,0.4520123840154697,0.3762142108753322,0.0517116942943708,0.2955018619049101,2.970021133193125,0.000897904085303,0.5957455923402186
-0.5893775,0.04530005,0.010779552,-0.5873033,0.06430711,0.0084056845,3.0,-0.9063688,-1.230189,-155362.45,12.942644467669911,-2.047837142113321,4.377793344924931,0.4489879306953647,0.466702081263065,0.1140350949252988,0.213160738554473,0.8395223321228653,0.0025388263132729,0.2695929612630399
-0.5554659,0.018541489,0.0069073746,-0.54957706,0.033122644,0.00072560355,3.0,-1.3385323,-0.66912055,-10640.125,12.316298890247204,-1.992547596840483,3.605613242065702,0.3996986204016415,0.4699829863384364,0.1390769033319538,0.2194262375263511,1.377430937944772,0.000258622686333,0.0154657451609846
-0.58341825,0.0061022863,0.0011674021,0.65111506,-0.02115987,-0.007151866,3.0,1.1438179,-0.75309163,-32881.75,13.41562,2.1263273,5.2302694,0.45967698,0.42385143,0.100716144,0.21435884,0.9167588,0.00041914373,0.035525642
-0.5872919,0.006628461,0.018567119,0.5867009,-0.012732027,-0.021364454,4.0,-1.6203958,0.09612709,-68202.22,16.244160766361436,3.096781242975356,3.861983320191197,0.5302997040557031,0.437903683632612,0.0708366509272992,0.3858874993504994,2.7646150193886534,0.0004300554022134,0.6075307012786368
0.6202707,0.074592575,-0.007702517,0.6089362,0.091835655,-0.00044750335,3.0,1.1306342,-1.3551941,-495803.2,13.448679,-1.9068537,3.7891273,0.4678392,0.46202436,0.066727914,0.10588324,1.7425673,0.002774178,0.27737433
-0.50760716,0.017338742,0.004362847,-0.6124658,0.026966833,0.003835402,5.0,2.2547703,-2.573823,-18199.875,18.8563481787352,-4.182978998883824,5.75312212692374,0.4183092413098698,0.5140944267623123,0.0828269318161167,0.3409486048975773,1.287399190474554,0.0001568994485209,0.1777367127905196
0.53649974,0.0033052613,-0.0010247008,0.52213585,0.0012572745,0.00499591,4.0,1.4491189,-0.5171374,-67048.875,14.868228,-2.754972,2.599448,0.4375437,0.4678302,0.19409364,0.24640101,1.082661,0.0031741248,0.025954124
0.70364976,0.01674133,-0.0003516042,0.7993787,0.055048533,-0.0044006077,2.0,0.7740811,-1.431875,-151519.75,11.613761257243404,-1.4557709894652209,7.247128089061007,0.3862808232477681,0.3134431747021154,0.0645582609230858,0.1768481945677981,1.771048009592196,0.0007935654561056,0.1486664265719417
-0.54716384,-0.08960855,0.009008109,-0.6122525,-0.04837782,0.0079985475,2.0,0.7633612,-1.2470238,-69853.91,10.087577,-1.7303071,8.217255,0.33966926,0.37223572,0.10047018,0.20074396,2.9636984,0.00088608405,0.058703136
-0.5208646,0.027758457,0.0069909845,-0.49364507,0.0058079585,0.010827633,4.0,1.1853579,-1.576751,-75729.84,14.358651,-2.7263756,3.6259408,0.4364112,0.51388484,0.16320197,0.26896897,1.4125961,0.0025347066,0.1753755
0.50967693,0.020450145,-0.006923516,-0.57626736,-0.04255426,0.007859937,3.0,1.3007003,-1.140461,-550373.8,12.164833216806803,2.002647446163433,5.8695575386109615,0.4683988902584794,0.5176967275328934,0.0631884307886522,0.2169298498868589,2.44126909749288,0.0027614854928129,0.3960356310133557
0.5965387,0.01309535,-0.016366834,0.5996508,0.037185807,-0.0130766565,2.0,-0.5356673,-3.8580801,-693981.1,9.983502520422457,-1.549810797048493,9.114856209673196,0.3150355432377287,0.4329234613105656,0.0538522126304732,0.1834528126618861,1.576599021188442,0.0025290919918176,1.6783101094937458
-0.6215083,0.050022982,0.009537418,-0.6507441,0.063977994,0.0035545921,3.0,-1.0620648,-1.0912577,-40843.28,13.754262,-2.0122588,4.159369,0.5047125,0.4380521,0.11250786,0.20733897,1.2676558,0.0006496751,0.08125219
0.48498458,0.032156132,-0.00546147,0.47242847,0.05017611,-0.0029699146,5.0,-1.9346925,1.0087563,-227781.81,16.459510952759032,-3.3990050608785936,2.560478986811287,0.4425603860980748,0.5526330256834628,0.0790426833849487,0.2411409900197772,4.359391419723284,0.0017883489308759,0.7680291480124684
-0.58348274,0.050084244,0.0037981032,-0.55532515,0.072740264,-0.004486171,4.0,1.6368188,-0.43425584,-171396.61,15.860885096755348,-2.753234453659182,2.93195002031326,0.4552997124179064,0.4703996053431182,0.0722585630374407,0.2108158358554479,2.3466455972400047,0.001124580974401,0.5797714859757038
-0.59811217,0.04639346,-0.00786827,0.6053537,-0.06809701,0.016356898,4.0,-1.5152241,-1.5453651,-48267.094,16.606441571964965,2.8080606150622405,2.7558960836611264,0.4551160358614803,0.4404130252078174,0.0963381053413012,0.2147550426154671,1.62826493381563,0.0005629336576098,0.131805703648876
0.60313374,0.027704746,0.009184442,-0.6424985,-0.0085632205,-0.0071662213,3.0,1.0413998,-0.7861538,-314758.06,13.497757801806014,2.083960110512019,4.734427943557514,0.4752374328454221,0.4153865650296212,0.1547579400023353,0.3035782376484198,0.841035224944755,0.0094731105972894,0.0621488939094
-0.36800766,-0.05256643,-0.01099246,0.41044617,0.025582291,0.0145925125,4.0,-2.025287,-1.607205,-181959.12,11.936562156100193,2.6109985970421,3.740513395613818,0.3301491054122074,0.5684334486722945,0.0707949942459077,0.1747289233642418,4.4728646470173725,0.0011460110504463,0.4422106352766027
-0.5621309,0.007409486,-0.0065122093,-0.5230185,-0.016740987,-0.005816228,3.0,1.3785067,-2.0706766,-61946.406,12.219565,-2.0874434,3.8344278,0.3972319,0.43876636,0.11321748,0.24598616,1.6122663,0.0009978217,0.084306136
-0.6339222,0.005905483,0.014545253,0.62914824,-0.039071545,0.0025388782,3.0,1.1875702,-1.7914424,-106767.81,13.675270319724635,2.095641886567696,3.651531543926785,0.4426039920255169,0.3865285161882636,0.1116151306779692,0.2039952492338686,2.094151849483436,0.0016714614051197,0.2110082067245546
0.5818752,0.05087676,0.02269153,0.5165903,0.04956776,0.01831196,3.0,-1.4128139,-2.804193,-78763.59,12.331343,-2.0600076,3.2103586,0.28944346,0.44631,0.057605393,0.1528464,3.2784002,0.00032844426,0.11291203
-0.5850227,0.030990308,-0.018661784,-0.6589382,0.049150787,-0.02272391,3.0,0.90954804,-0.98212814,-312144.94,13.486323,-2.112942,3.6710212,0.418318,0.42730585,0.14507815,0.23969707,1.4231611,0.008256009,0.23861249
0.546085,-0.05019587,0.012305356,0.73264945,-0.020570055,0.014945471,2.0,-0.6534631,-2.4849296,-577442.1,10.5292,-1.5154507,9.827431,0.40153825,0.39141378,0.09143332,0.2861448,0.7558018,0.0060663475,0.73589504
-0.59579206,0.004091809,0.012444475,0.57359153,-0.00052242493,-0.010767714,4.0,1.7159377,-2.5485353,-244586.19,16.175327,3.0224082,3.2437408,0.5316208,0.42074424,0.086702906,0.34842783,0.3462619,0.0023105165,0.25434384
-0.6227846,-0.025226776,0.010123206,-0.60433716,-0.031942867,0.0062998966,3.0,1.226875,0.05426973,-7044.9375,13.484595954626764,-2.273549916626077,3.7055029205894967,0.4761596462774798,0.3621118161827324,0.2073061349844131,0.3154351842778542,1.4408630429139149,0.0003804620275763,0.0079999072135856
-0.64054716,0.07464637,0.007844272,-0.5389115,0.03840845,0.01573497,4.0,1.5965565,-0.5993591,-18084.625,16.3642,-2.7809706,2.8819942,0.47733226,0.4419435,0.092324205,0.16342999,1.3823104,0.00019370932,0.1170274
0.5403236,-0.07748574,0.013602283,0.5672172,-0.06596412,0.02129685,3.0,-1.1460787,-4.1115365,-101113.34,12.725204,-2.2881866,3.809147,0.43914488,0.36858836,0.098846845,0.2913612,3.8116558,0.0012414921,0.32947746
-0.53439724,0.06292775,-0.0010994598,-0.6248907,0.075292386,-0.0050239027,4.0,-1.4536633,-0.62027246,-55658.844,16.14156,-2.719716,4.224492,0.49233574,0.5274311,0.13363142,0.24824734,1.4103328,0.0012489966,0.063039996
0.7056885,0.03125787,-0.009712493,0.6348889,0.009652987,-0.005881156,3.0,1.0689918,-3.1378906,-182073.94,14.36909499012672,-2.1393183252642665,3.5086111322931144,0.4728133686362897,0.335281888023019,0.1133359875073514,0.2580051966136638,2.669780043793585,0.00293895755778,0.5081513258126604
